Unique_ID	Experiment_ID	TF_Entrez_ID	Target_Entrez_ID	TF_Gene_Name	Target_Gene_Name	PubMed_ID	Experiment_Type	Context_Type	Cell_Type	Cell_Name	Age	Notes	Already in one of the sub-sheets?	Date	Curator	Peer Check
6912	EXP_6807	1540	581	CYLD	BAX	16135788	TF Perturbation	Cell Line	CLO:0002044	BT-549 cells	Not Applicable		YES	2022.08.10	Taylor	
6840	EXP_6735	433759	93672	Hdac1	Il24	21357535	TF-DNA Binding	Primary Cell	CL:0000545	T helper 1 cell	6 - 8 weeks		YES	2022.08.08	Alice	yes
6841	EXP_6736	433759	93672	Hdac1	Il24	21357535	TF-DNA Binding	Primary Cell	CL:0000546	T helper 2 cell	6 - 8 weeks		YES	2022.08.08	Alice	yes
6842	EXP_6737	20852	93672	Stat6	Il24	21357535	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.08.08	Alice	yes
6843	EXP_6738	16476	93672	Jun	Il24	21357535	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.08.08	Alice	yes
6844	EXP_6739	20852	93672	Stat6	Il24	21357535	TF-DNA Binding	Primary Cell	CL:0000546	T helper 2 cell	6 - 8 weeks		YES	2022.08.08	Alice	yes
6845	EXP_6740	16476	93672	Jun	Il24	21357535	TF-DNA Binding	Primary Cell	CL:0000546	T helper 2 cell	6 - 8 weeks		YES	2022.08.08	Alice	yes
6846	EXP_6741	20852	106099061	Stat6	Th2-lcr	21357535	TF-DNA Binding	Primary Cell	CL:0000546	T helper 2 cell	6 - 8 weeks		YES	2022.08.08	Alice	yes
6847	EXP_6742	16476	16153	Jun	Il10	21357535	TF-DNA Binding	Primary Cell	CL:0000546	T helper 2 cell	6 - 8 weeks		YES	2022.08.08	Alice	yes
6848	EXP_6743	16476	93672	Jun	Il24	21357535	TF- Reporter	Cell Line	CLO:0002913	EL-4 cells	Not Applicable		YES	2022.08.08	Alice	yes
6849	EXP_6744	20852	93672	Stat6	Il24	21357535	TF- Reporter	Cell Line	CLO:0002913	EL-4 cells	Not Applicable		YES	2022.08.08	Alice	yes
6850	EXP_6745	16476	93672	Jun	Il24	21357535	TF Perturbation	Cell Line	CLO:0002913	EL-4 cells	Not Applicable		YES	2022.08.08	Alice	yes
6851	EXP_6746	20852	93672	Stat6	Il24	21357535	TF Perturbation	Cell Line	CLO:0002913	EL-4 cells	Not Applicable		YES	2022.08.08	Alice	yes
6852	EXP_6747	16476	93672	Jun	Il24	21357535	TF Perturbation	Primary Cell	CL:0000546	T helper 2 cell	6 - 8 weeks		YES	2022.08.08	Alice	performed in primary Th2 cells - also change 'Type' in TF Perturbation subsheet (--> induced)
6853	EXP_6748	20852	93672	Stat6	Il24	21357535	TF Perturbation	Primary Cell	CL:0000546	T helper 2 cell	6 - 8 weeks		YES	2022.08.08	Alice	performed in primary Th2 cells - also change 'Type' in TF Perturbation subsheet (--> induced)
6854	EXP_6749	16476	16153	Jun	Il10	21357535	TF Perturbation	Cell Line	CLO:0002913	EL-4 cells	Not Applicable		YES	2022.08.08	Alice	yes
6855	EXP_6750	20852	16189	Stat6	Il4	21357535	TF Perturbation	Cell Line	CLO:0002913	EL-4 cells	Not Applicable		YES	2022.08.08	Alice	yes
6856	EXP_6751															
6857	EXP_6752															
6858	EXP_6753															
6859	EXP_6754															
6860	EXP_6755															
6861	EXP_6756	4772	10673	NFATC1	TNFSF13B	16497967	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES			
6862	EXP_6757	5970	4792	RELA	NFKBIA	19556516	TF-DNA Binding	Primary Cell	CL:0002539	Aortic smooth muscle cells	Unknown		YES	2022.08.09	Alice	yes
6863	EXP_6758	5970	10148	RELA	EBI3	19556516	TF-DNA Binding	Primary Cell	CL:0002539	Aortic smooth muscle cells	Unknown		YES	2022.08.09	Alice	yes
6864	EXP_6759	4790	10673	NFKB1	TNFSF13B	16497967	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.08.09	Alice	yes
6865	EXP_6760	4791	10673	NFKB2	TNFSF13B	16497967	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.08.09	Alice	yes
6866	EXP_6761	5966	10673	REL	TNFSF13B	16497967	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.08.09	Alice	yes
6867	EXP_6762	5970	10673	RELA	TNFSF13B	16497967	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.08.09	Alice	yes
6868	EXP_6763	367	6660	AR	SOX5	16213525	TF-DNA Binding	Cell Line	CLO:0007365	LNCaP cells	Not Applicable		YES	2022.09.28	Alice	
6869	EXP_6764	4772	10673	NFATC1	TNFSF13B	16497967	TF-Reporter	Primary Cell	CL:0000236	B cells	Unknown		YES	2022.08.09	Alice	yes
6870	EXP_6765	5966	10673	REL	TNFSF13B	16497967	TF-Reporter	Primary Cell	CL:0000236	B cells	Unknown		YES	2022.08.09	Alice	mutated column in TF-reporter sheet should be TRUE
6871	EXP_6766	19697	24099	Rela	Tnfsf13b	17869641	TF-Reporter	Cell Line	CLO:0008753	Raw264.7 cells	Not Applicable		YES	2022.08.09	Alice	yes
6872	EXP_6767	328572	24099	Ep300	Tnfsf13b	17869641	TF-Reporter	Cell Line	CLO:0008753	Raw264.7 cells	Not Applicable	Rela dependent	YES	2022.08.09	Alice	yes
6873	EXP_6768	6667	1435	SP1	CSF1	10919279	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.08.09	Alice	
6874	EXP_6769	328572	24099	Ep300	Tnfsf13b	17869641	TF-DNA Binding	Cell Line	CLO:0008753	Raw264.7 cells	Not Applicable		YES	2022.08.09	Alice	yes
6875	EXP_6770	3725	1435	JUN	CSF1	10919279	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.08.09	Alice	
6876	EXP_6771	7020	1435	TFAP2A	CSF1	10919279	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.08.09	Alice	
6877	EXP_6772	1435	1435	CSF1	CSF1	10919279	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.08.09	Alice	Can't find this experiment ?
6878	EXP_6773	4790	1435	NFKB1	CSF1	10919279	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.08.09	Alice	yes
6879	EXP_6774	18033	12977	Nfkb1	Csf1	10919279	TF Perturbation	Primary Cell	CL:0000062	Osteoblast	P5	TNF-dependent	YES	2022.08.09	Alice	this experiment is incorrect - see comment & ask me questions if still confused
6880	EXP_6775	367	3592	AR	IL12A	26939703	TF Perturbation	Cell Line	BTO:0002429	HA22T cells	Not Applicable		YES	2022.08.10	Alice	yes
6881	EXP_6776	367	3592	AR	IL12A	26939703	TF Perturbation	Cell Line	CLO:0003704	Hep G2 cells	Not Applicable		YES	2022.08.10	Alice	yes
6882	EXP_6777	367	3592	AR	IL12A	26939703	TF Perturbation	Cell Line	CLO:0000565	SK-AR3 cells	Not Applicable		YES	2022.08.10	Alice	yes
6883	EXP_6778	367	3592	AR	IL12A	26939703	TF Perturbation	Cell Line	CLO:0009037	SK-Hep1 cells	Not Applicable		YES	2022.08.10	Alice	yes
6884	EXP_6779	367	3592	AR	IL12A	26939703	TF Perturbation	Cell Line	CLO:0009099	SNU423 cells	Not Applicable		YES	2022.08.10	Alice	yes
6885	EXP_6780	367	3593	AR	IL12B	26939703	TF Perturbation	Cell Line	CLO:0000565	SK-AR3 cells	Not Applicable		YES	2022.08.10	Alice	yes
6886	EXP_6781	367	3593	AR	IL12B	26939703	TF Perturbation	Cell Line	CLO:0009037	SK-Hep1 cells	Not Applicable		YES	2022.08.10	Alice	yes
6887	EXP_6782	367	3593	AR	IL12B	26939703	TF Perturbation	Cell Line	CLO:0009099	SNU423 cells	Not Applicable		YES	2022.08.10	Alice	yes
6888	EXP_6783	367	3592	AR	IL12A	26939703	TF-DNA Binding	Cell Line	CLO:0009037	SK-Hep1 cells	Not Applicable		YES	2022.08.10	Alice	yes
6889	EXP_6784	367	3592	AR	IL12A	26939703	TF-Reporter	Cell Line	CLO:0000565	SK-AR7 cells	Not Applicable		YES	2022.08.10	Alice	yes
6890	EXP_6785	11835	21926	Ar	Tnf	19907077	TF Perturbation	Primary Cell	CL:0000766	Monocyte/macrophage	Unknown		YES	2022.08.10	Alice	yes
6891	EXP_6786	11835	20302	Ar	Ccl3	19907077	TF Perturbation	Primary Cell	CL:0000766	Monocyte/macrophage	Unknown		YES	2022.08.10	Alice	yes
6892	EXP_6787	11835	18126	Ar	Nos2	19907077	TF Perturbation	Primary Cell	CL:0000766	Monocyte/macrophage	Unknown		YES	2022.08.10	Alice	yes
6893	EXP_6788	11835	20296	Ar	Ccl2	19907077	TF Perturbation	Primary Cell	CL:0000766	Monocyte/macrophage	Unknown		YES	2022.08.10	Alice	yes
6894	EXP_6789	11835	12772	Ar	Ccr2	19907077	TF Perturbation	Primary Cell	CL:0000766	Monocyte/macrophage	Unknown		YES	2022.08.10	Alice	yes
6895	EXP_6790	11835	12767	Ar	Cxcr4	19907077	TF Perturbation	Primary Cell	CL:0000766	Monocyte/macrophage	Unknown		YES	2022.08.10	Alice	yes
6896	EXP_6791	11835	12774	Ar	Ccr5	19907077	TF Perturbation	Primary Cell	CL:0000766	Monocyte/macrophage	Unknown		YES	2022.08.10	Alice	yes
6897	EXP_6792	11835	12774	Ar	Ccr5	19907077	TF Perturbation	Primary Cell	CL:0000766	Monocyte/macrophage	Unknown	LPS induced	YES	2022.08.10	Alice	yes
6898	EXP_6793	11835	12772	Ar	Ccr2	19907077	TF-Reporter	Cell Line	CLO:0008172	NIH3T3 cells	Not Applicable		YES	2022.08.10	Alice	yes
6899	EXP_6794	11835	21926	Ar	Tnf	19907077	TF-Reporter	Cell Line	CLO:0008172	NIH3T3 cells	Not Applicable	DHT induced	YES	2022.08.10	Alice	Mutated column in TF-reporter sheet should be FALSE
6900	EXP_6795	367	10563	AR	CXCL13	28881808	TF-Reporter	Cell Line	CLO:0007365	LNCaP cells	Not Applicable		YES	2022.08.10	Alice	yes
6901	EXP_6796	367	10563	AR	CXCL13	28881808	TF-Reporter	Cell Line	CLO:0008395	PC3 cells	Not Applicable		YES	2022.08.10	Alice	yes
6902	EXP_6797	367	10563	AR	CXCL13	28881808	TF-DNA Binding	Cell Line	CLO:0007365	LNCaP cells	Not Applicable		YES	2022.08.10	Alice	yes
6903	EXP_6798	367	354	AR	KLK3	22212979	TF-DNA Binding	Cell Line	CLO:0007365	LNCaP cells	Not Applicable		YES	2022.08.10	Alice	yes
6904	EXP_6799	367	7113	AR	TMPRSS2	22212979	TF-DNA Binding	Cell Line	CLO:0007365	LNCaP cells	Not Applicable		YES	2022.08.10	Alice	yes
6905	EXP_6800	1051	1050	CEBPB	CEBPA	19054766	TF-Reporter	Cell Line	CLO:0007601	MCF7 cells	Not Applicable		YES	2022.08.10	Taylor	
6913	EXP_6808	1050	7421	CEBPA	VDR	19054766	TF-Reporter	Cell Line	CLO:0007601	MCF7 cells	Not Applicable		YES	2022.08.10	Taylor	
6914	EXP_6809	1050	7421	CEBPA	VDR	19054766	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.08.10	Taylor	
6915	EXP_6810	1050	7421	CEBPA	VDR	19054766	TF-Reporter	Cell Line	CLO:0007634	MDA-MB-231 cells	Not Applicable		YES	2022.08.10	Taylor	
6916	EXP_6811	6595	7421	SMARCA2	VDR	19054766	TF-Reporter	Cell Line	CLO:0007601	MCF7 cells	Not Applicable		YES	2022.08.10	Taylor	
6917	EXP_6812	1050	7421	CEBPA	VDR	19054766	TF-DNA Binding	Cell Line	CLO:0007601	MCF7 cells	Not Applicable		YES	2022.08.10	Taylor	
6918	EXP_6813	6595	7421	SMARCA2	VDR	19054766	TF-DNA Binding	Cell Line	CLO:0007601	MCF7 cells	Not Applicable		YES	2022.08.10	Taylor	
6919	EXP_6814	2033	249	EP300	ALPL	22270475	TF-DNA Binding	Cell Line	CLO:0002120	C3H10T1/2 cells	Not Applicable	ATRA-induced	YES	2022.08.10	Taylor	
6920	EXP_6815	2648	249	KAT2A	ALPL	22270475	TF-DNA Binding	Cell Line	CLO:0002120	C3H10T1/2 cells	Not Applicable	ATRA-induced	YES	2022.08.10	Taylor	
6921	EXP_6816	3065	249	HDAC1	ALPL	22270475	TF-DNA Binding	Cell Line	CLO:0002120	C3H10T1/2 cells	Not Applicable	ATRA-induced	YES	2022.08.10	Taylor	
6922	EXP_6817	3066	249	HDAC2	ALPL	22270475	TF-DNA Binding	Cell Line	CLO:0002120	C3H10T1/2 cells	Not Applicable	ATRA-induced	YES	2022.08.10	Taylor	
6923	EXP_6818	8841	249	HDAC3	ALPL	22270475	TF-DNA Binding	Cell Line	CLO:0002120	C3H10T1/2 cells	Not Applicable	ATRA-induced	YES	2022.08.10	Taylor	
6924	EXP_6819	9759	249	HDAC4	ALPL	22270475	TF-DNA Binding	Cell Line	CLO:0002120	C3H10T1/2 cells	Not Applicable	ATRA-induced	YES	2022.08.10	Taylor	
6925	EXP_6820	6597	249	SMARCA4	ALPL	22270475	TF-DNA Binding	Cell Line	CLO:0002120	C3H10T1/2 cells	Not Applicable	ATRA-induced	YES	2022.08.10	Taylor	
6926	EXP_6821	6595	249	SMARCA2	ALPL	22270475	TF-DNA Binding	Cell Line	CLO:0002120	C3H10T1/2 cells	Not Applicable	ATRA-induced	YES	2022.08.10	Taylor	
6927	EXP_6822	6597	595	SMARCA4	CCND1	30718506	TF Perturbation	Cell Line	CLO:0007986	H1299 cells	Not Applicable		YES	2022.08.10	Taylor	
6928	EXP_6823	6597	595	SMARCA4	CCND1	30718506	TF Perturbation	Cell Line	CLO:0008014	H1703 cells	Not Applicable		YES	2022.08.10	Taylor	
6929	EXP_6824	6595	595	SMARCA2	CCND1	30718506	TF Perturbation	Cell Line	CLO:0007986	H1299 cells	Not Applicable		YES	2022.08.10	Taylor	
6930	EXP_6825	6595	595	SMARCA2	CCND1	30718506	TF Perturbation	Cell Line	CLO:0008014	H1703 cells	Not Applicable		YES	2022.08.10	Taylor	
6931	EXP_6826	6597	595	SMARCA4	CCND1	30718506	TF Perturbation	Cell Line	CLO:0008029	H1915 cells	Not Applicable		YES	2022.08.10	Taylor	
6932	EXP_6827	6597	595	SMARCA4	CCND1	30718506	TF-DNA Binding	Cell Line	CLO:0008029	H1915 cells	Not Applicable		YES	2022.08.10	Taylor	
6933	EXP_6828	6595	595	SMARCA2	CCND1	30718506	TF-DNA Binding	Cell Line	CLO:0007986	H1299 cells	Not Applicable		YES	2022.08.10	Taylor	
6934	EXP_6829	1869	595	E2F1	CCND1	30718506	TF-DNA Binding	Cell Line	CLO:0008014	H1703 cells	Not Applicable		YES	2022.08.10	Taylor	
6935	EXP_6830	6597	3725	SMARCA4	JUN	30718506	TF Perturbation	Cell Line	CLO:0008014	H1703 cells	Not Applicable		YES	2022.08.10	Taylor	
6936	EXP_6831	6597	3725	SMARCA4	JUN	30718506	TF Perturbation	Cell Line	CLO:0007986	H1299 cells	Not Applicable		YES	2022.08.10	Taylor	
6937	EXP_6832	6595	3725	SMARCA2	JUN	30718506	TF Perturbation	Cell Line	CLO:0008014	H1703 cells	Not Applicable		YES	2022.08.10	Taylor	
6938	EXP_6833	67155	12096	Smarca2	Bglap	19144648	TF Perturbation	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6939	EXP_6834	20586	12096	Smarca4	Bglap	19144648	TF Perturbation	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6941	EXP_6836	67155	12167	Smarca2	Bmpr1b	19144648	TF Perturbation	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6942	EXP_6837	67155	12491	Smarca2	Cd36	19144648	TF Perturbation	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6943	EXP_6838	67155	12814	Smarca2	Col11a1	19144648	TF Perturbation	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6944	EXP_6839	67155	12842	Smarca2	Col1a1	19144648	TF Perturbation	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6945	EXP_6840	67155	12831	Smarca2	Col5a1	19144648	TF Perturbation	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6946	EXP_6841	67155	13406	Smarca2	Dmp1	19144648	TF Perturbation	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6947	EXP_6842	67155	16409	Smarca2	Itgam	19144648	TF Perturbation	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6948	EXP_6843	67155	17384	Smarca2	Mmp10	19144648	TF Perturbation	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6949	EXP_6844	67155	17701	Smarca2	Msx1	19144648	TF Perturbation	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6950	EXP_6845	67155	18675	Smarca2	Phex	19144648	TF Perturbation	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6951	EXP_6846	67155	22156	Smarca2	Tuft1	19144648	TF Perturbation	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6952	EXP_6847	67155	11647	Smarca2	Alpl	19144648	TF Perturbation	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6953	EXP_6848	67155	11647	Smarca2	Alpl	19144648	TF-DNA Binding	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6954	EXP_6849	67155	12814	Smarca2	Col11a1	19144648	TF-DNA Binding	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6955	EXP_6850	67155	17384	Smarca2	Mmp10	19144648	TF-DNA Binding	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6956	EXP_6851	67155	17701	Smarca2	Msx1	19144648	TF-DNA Binding	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6957	EXP_6852	67155	18675	Smarca2	Phex	19144648	TF-DNA Binding	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6958	EXP_6853	67155	12096	Smarca2	Bglap	19144648	TF-DNA Binding	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6959	EXP_6854	67155	16409	Smarca2	Itgam	19144648	TF-DNA Binding	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6960	EXP_6855	20586	12831	Smarca4	Col5a1	19144648	TF-DNA Binding	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6961	EXP_6856	20586	16409	Smarca4	Itgam	19144648	TF-DNA Binding	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6962	EXP_6857	20586	18675	Smarca4	Phex	19144648	TF-DNA Binding	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6963	EXP_6858	20586	12096	Smarca4	Bglap	19144648	TF-DNA Binding	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6964	EXP_6859	12393	12096	Runx2	Bglap	19144648	TF-DNA Binding	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6965	EXP_6860	433759	12096	Hdac1	Bglap	19144648	TF-DNA Binding	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6966	EXP_6861	93760	12096	Arid1a	Bglap	19144648	TF-DNA Binding	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6967	EXP_6862	20587	12096	Smarcb1	Bglap	19144648	TF-DNA Binding	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6968	EXP_6863	239985	12096	Arid1b	Bglap	19144648	TF-DNA Binding	Cell Line	CLO:0007582	MC3T3-E1 cells	Not Applicable		YES	2022.08.10	Taylor	
6969	EXP_6864	3169	367	FOXA1	AR	24512546	TF Perturbation	Cell Line	CLO:0007693	MFE-296 cells	Not Applicable		YES	2022.08.10	Alice	yes
6970	EXP_6865	3169	367	FOXA1	AR	24512546	TF Perturbation	Cell Line	CLO:0037160	AN3CA cells	Not Applicable		YES	2022.08.10	Alice	yes
6971	EXP_6866	3169	7494	FOXA1	XBP1	24512546	TF Perturbation	Cell Line	CLO:0007693	MFE-296 cells	Not Applicable		YES	2022.08.10	Alice	yes
6972	EXP_6867	3169	4609	FOXA1	MYC	24512546	TF Perturbation	Cell Line	CLO:0007693	MFE-296 cells	Not Applicable		YES	2022.08.10	Alice	yes
6973	EXP_6868	3169	7704	FOXA1	ZBTB16	24512546	TF Perturbation	Cell Line	CLO:0007693	MFE-296 cells	Not Applicable		YES	2022.08.10	Alice	yes
6974	EXP_6869	3169	29128	FOXA1	UHRF1	24512546	TF Perturbation	Cell Line	CLO:0007693	MFE-296 cells	Not Applicable		YES	2022.08.10	Alice	yes
6975	EXP_6870	3169	7494	FOXA1	XBP1	24512546	TF Perturbation	Cell Line	CLO:0007693	AN3CA cells	Not Applicable		YES	2022.08.10	Alice	yes
6976	EXP_6871	3169	4609	FOXA1	MYC	24512546	TF Perturbation	Cell Line	CLO:0007693	AN3CA cells	Not Applicable		YES	2022.08.10	Alice	yes
6977	EXP_6872	3169	7704	FOXA1	ZBTB16	24512546	TF Perturbation	Cell Line	CLO:0007693	AN3CA cells	Not Applicable		YES	2022.08.10	Alice	yes
6978	EXP_6873	3169	29128	FOXA1	UHRF1	24512546	TF Perturbation	Cell Line	CLO:0007693	AN3CA cells	Not Applicable		YES	2022.08.10	Alice	yes
6979	EXP_6874	3169	4609	FOXA1	MYC	24512546	TF-DNA Binding	Cell Line	CLO:0007693	MFE-296 cells	Not Applicable		YES	2022.08.10	Alice	yes
6980	EXP_6875	367	4609	AR	MYC	24512546	TF-DNA Binding	Cell Line	CLO:0007693	MFE-296 cells	Not Applicable		YES	2022.08.10	Alice	yes
6981	EXP_6876	367	4824	AR	NKX3-1	16213525	TF-DNA Binding	Cell Line	CLO:0007365	LNCaP cells	Not Applicable		YES	2022.08.10	Alice	yes
6982	EXP_6877	367	9807	AR	IP6K1	16213525	TF-DNA Binding	Cell Line	CLO:0007365	LNCaP cells	Not Applicable		YES	2022.08.10	Alice	yes
6983	EXP_6878	367	354	AR	KLK3	16213525	TF-DNA Binding	Cell Line	CLO:0007365	LNCaP cells	Not Applicable		YES	2022.08.10	Alice	yes
6984	EXP_6879	367	10397	AR	NDRG1	16213525	TF-DNA Binding	Cell Line	CLO:0007365	LNCaP cells	Not Applicable		YES	2022.08.10	Alice	yes
6985	EXP_6880	367	56937	AR	PMEPA1	16213525	TF-DNA Binding	Cell Line	CLO:0007365	LNCaP cells	Not Applicable		YES	2022.08.10	Alice	yes
6986	EXP_6881	367	261729	AR	STEAP2	16213525	TF-DNA Binding	Cell Line	CLO:0007365	LNCaP cells	Not Applicable		YES	2022.08.10	Alice	yes
6987	EXP_6882	367	55	AR	ACP3	16213525	TF-DNA Binding	Cell Line	CLO:0007365	LNCaP cells	Not Applicable		YES	2022.08.10	Alice	yes
6988	EXP_6883	367	675	AR	BRCA2	16213525	TF-DNA Binding	Cell Line	CLO:0007365	LNCaP cells	Not Applicable		YES	2022.08.10	Alice	yes
6989	EXP_6884	367	50	AR	ACO2	16213525	TF-DNA Binding	Cell Line	CLO:0007365	LNCaP cells	Not Applicable		YES	2022.08.10	Alice	yes
6990	EXP_6885	367	47	AR	ACLY	16213525	TF-DNA Binding	Cell Line	CLO:0007365	LNCaP cells	Not Applicable		YES	2022.08.10	Alice	yes
6991	EXP_6886	367	55553	AR	SOX6	16213525	TF-DNA Binding	Cell Line	CLO:0007365	LNCaP cells	Not Applicable		YES	2022.08.10	Alice	yes
6992	EXP_6887	19697	20310	Rela	Cxcl2	12914794	TF-Reporter	Cell Line	CLO:0008753	RAW 264.7 cells	Not Applicable		YES	2022.08.11	Alice	yes
6993	EXP_6888	16476	20310	Jun	Cxcl2	12914794	TF-Reporter	Cell Line	CLO:0008753	RAW 264.7 cells	Not Applicable		YES	2022.08.11	Alice	yes
6994	EXP_6889	19697	20310	Rela	Cxcl2	14597166	TF-Reporter	Cell Line	CLO:0008753	RAW 264.7 cells	Not Applicable		YES	2022.08.11	Alice	yes
6995	EXP_6890	16476	20310	Jun	Cxcl2	14597166	TF-Reporter	Cell Line	CLO:0008753	RAW 264.7 cells	Not Applicable		YES	2022.08.11	Alice	yes
6996	EXP_6891	19697	3576	Rela	CXCL8	14597166	TF-Reporter	Cell Line	CLO:0008753	RAW 264.7 cells	Not Applicable		YES	2022.08.11	Alice	yes
6997	EXP_6892	16476	3576	Jun	CXCL8	14597166	TF-Reporter	Cell Line	CLO:0008753	RAW 264.7 cells	Not Applicable		YES	2022.08.11	Alice	yes
6998	EXP_6893	19697	20310	Rela	Cxcl2	15666090	TF-Reporter	Cell Line	CLO:0008753	RAW 264.7 cells	Not Applicable		YES	2022.08.11	Alice	yes
6999	EXP_6894	16476	20310	Jun	Cxcl2	15666090	TF-Reporter	Cell Line	CLO:0008753	RAW 264.7 cells	Not Applicable		YES	2022.08.11	Alice	yes
7000	EXP_6895	20683	20310	Sp1	Cxcl2	15666090	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.08.11	Alice	Experiment_Type = TF-DNA Binding, Context_Type = In vitro, Cell_Type = Not Applicable, can leave Cell_Name blank
7001	EXP_6896	19697	20310	Rela	Cxcl2	15666090	TF-DNA Binding	In vitro	Not Applicable		Not Applicable		YES	2022.08.11	Alice	Experiment_Type = TF-DNA Binding, Context_Type = In vitro, Cell_Type = Not Applicable, can leave Cell_Name blank
7002	EXP_6897	20185	17386	Ncor1	Mmp13	19299558	TF Perturbation	Primary Cell	CL:0000235	Macrophage	E14.5	LXR ligand induced	YES	2022.08.11	Alice	yes
7003	EXP_6898	20185	20296	Ncor1	Ccl2	19299558	TF Perturbation	Primary Cell	CL:0000235	Macrophage	E14.5	LXR ligand induced	YES	2022.08.11	Alice	yes
7004	EXP_6899	20185	16160	Ncor1	Il12b	19299558	TF Perturbation	Primary Cell	CL:0000235	Macrophage	E14.5	LXR ligand induced	YES	2022.08.11	Alice	yes
7005	EXP_6900	20602	17386	Ncor2	Mmp13	19299558	TF Perturbation	Primary Cell	CL:0000235	Macrophage	E14.5	LXR ligand induced	YES	2022.08.11	Alice	yes
7006	EXP_6901	20602	20296	Ncor2	Ccl2	19299558	TF Perturbation	Primary Cell	CL:0000235	Macrophage	E14.5	LXR ligand induced	YES	2022.08.11	Alice	yes
7007	EXP_6902	20602	16160	Ncor2	Il12b	19299558	TF Perturbation	Primary Cell	CL:0000235	Macrophage	E14.5	LXR ligand induced	YES	2022.08.11	Alice	yes
7008	EXP_6903	20185	17386	Ncor1	Mmp13	19299558	TF-DNA Binding	Primary Cell	CL:0000235	Macrophage	E14.5		YES	2022.08.11	Alice	yes
7009	EXP_6904	20602	16160	Ncor2	Il12b	19299558	TF-DNA Binding	Primary Cell	CL:0000235	Macrophage	E14.5		YES	2022.08.11	Alice	yes
